date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:17:20	8281/8281	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a9dcafa-2059%22	https://www.vasterad.com/themes/trizzy/scripts/modernizr.custom.js	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/scripts/modernizr.custom.js	(from https://www.vasterad.com/themes/trizzy/)
12:17:20	8044/8044	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a9dcafc-1f6c%22	https://www.vasterad.com/themes/trizzy/scripts/waypoints.min.js	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/scripts/waypoints.min.js	(from https://www.vasterad.com/themes/trizzy/)
12:17:20	21626/21626	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a9dcaf5-547a%22	https://www.vasterad.com/themes/trizzy/scripts/jquery.flexslider-min.js	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/scripts/jquery.flexslider-min.js	(from https://www.vasterad.com/themes/trizzy/)
12:17:21	1067/1067	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a9dcaf5-42b%22	https://www.vasterad.com/themes/trizzy/scripts/jquery.counterup.min.js	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/scripts/jquery.counterup.min.js	(from https://www.vasterad.com/themes/trizzy/)
12:17:21	5249/5249	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a9dcafa-1481%22	https://www.vasterad.com/themes/trizzy/scripts/jquery.tooltips.min.js	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/scripts/jquery.tooltips.min.js	(from https://www.vasterad.com/themes/trizzy/)
12:17:21	35624/35624	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a9dcaf6-8b28%22	https://www.vasterad.com/themes/trizzy/scripts/jquery.isotope.min.js	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/scripts/jquery.isotope.min.js	(from https://www.vasterad.com/themes/trizzy/)
12:17:21	9930/9930	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a9dcafb-26ca%22	https://www.vasterad.com/themes/trizzy/scripts/puregrid.js	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/scripts/puregrid.js	(from https://www.vasterad.com/themes/trizzy/)
12:17:22	1983/1983	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a9dcafc-7bf%22	https://www.vasterad.com/themes/trizzy/scripts/stacktable.js	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/scripts/stacktable.js	(from https://www.vasterad.com/themes/trizzy/)
12:17:22	20588/20588	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a9dcaf3-506c%22	https://www.vasterad.com/themes/trizzy/scripts/custom.js	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/scripts/custom.js	(from https://www.vasterad.com/themes/trizzy/)
12:17:22	4319/4319	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a9dcafc-10df%22	https://www.vasterad.com/themes/trizzy/scripts/switcher.js	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/scripts/switcher.js	(from https://www.vasterad.com/themes/trizzy/)
12:17:22	7908/7908	---MCZ	200	added ('OK')	text/css	etag:W/%225a9dcaff-1ee4%22	https://www.vasterad.com/themes/trizzy/css/base.css	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/css/base.css	(from https://www.vasterad.com/themes/trizzy/css/style.css)
12:17:23	12515/12515	---MCZ	200	added ('OK')	text/css	etag:W/%225a9dcaff-30e3%22	https://www.vasterad.com/themes/trizzy/css/responsive.css	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/css/responsive.css	(from https://www.vasterad.com/themes/trizzy/css/style.css)
12:17:23	25216/25216	---MCZ	200	added ('OK')	text/css	etag:W/%225a9dcaff-6280%22	https://www.vasterad.com/themes/trizzy/css/font-awesome.css	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/css/font-awesome.css	(from https://www.vasterad.com/themes/trizzy/css/style.css)
12:17:23	17284/17284	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224384-543b69694db40%22	https://www.vasterad.com/themes/trizzy/fonts/fontello.eot?31771571	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/fonts/fontello0bee.eot	(from https://www.vasterad.com/themes/trizzy/css/style.css)
12:17:23	11068/11068	---M--	200	added ('OK')	font/woff	etag:%225852e046-2b3c%22	https://www.vasterad.com/themes/trizzy/fonts/fontello.woff?31771571	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/fonts/fontello0bee.woff	(from https://www.vasterad.com/themes/trizzy/css/style.css)
12:17:23	17108/17108	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%225852e046-42d4%22	https://www.vasterad.com/themes/trizzy/fonts/fontello.ttf?31771571	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/fonts/fontello0bee.ttf	(from https://www.vasterad.com/themes/trizzy/css/style.css)
12:17:24	20100/20100	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225852e046-4e84%22	https://www.vasterad.com/themes/trizzy/fonts/fontello.svg?31771571	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/fonts/fontello0bee.svg	(from https://www.vasterad.com/themes/trizzy/css/style.css)
12:17:24	3129/3129	---M--	200	added ('OK')	image/png	etag:%2256d30bf1-c39%22	https://www.vasterad.com/themes/trizzy/images/alert_boxes_close_ico.png	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/alert_boxes_close_ico.png	(from https://www.vasterad.com/themes/trizzy/css/style.css)
12:17:24	229/229	---M--	200	added ('OK')	image/png	etag:%2256d30bfd-e5%22	https://www.vasterad.com/themes/trizzy/images/down_arrow_select.png	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/down_arrow_select.png	(from https://www.vasterad.com/themes/trizzy/css/style.css)
12:17:24	2914/2914	---M--	200	added ('OK')	image/png	etag:%2256d30c04-b62%22	https://www.vasterad.com/themes/trizzy/images/home.png	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/home.png	(from https://www.vasterad.com/themes/trizzy/css/style.css)
12:17:25	258437/258437	---M--	200	added ('OK')	image/jpeg	etag:%225852e062-3f185%22	https://www.vasterad.com/themes/trizzy/images/adv-search.jpg	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/adv-search.jpg	(from https://www.vasterad.com/themes/trizzy/css/style.css)
12:17:25	2800/2800	---M--	200	added ('OK')	image/png	etag:%2256d30bfc-af0%22	https://www.vasterad.com/themes/trizzy/images/comments-divider.png	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/comments-divider.png	(from https://www.vasterad.com/themes/trizzy/css/style.css)
12:17:25	83800/83800	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2024%20Aug%202021%2017:14:55%20GMT	https://www.vasterad.com/themes/trizzy/images/coloredbg.png	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/coloredbg.png	(from https://www.vasterad.com/themes/trizzy/css/style.css)
12:17:25	2545/2545	---M--	200	added ('OK')	image/gif	etag:%2256d30c09-9f1%22	https://www.vasterad.com/themes/trizzy/images/loader.gif	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/loader.gif	(from https://www.vasterad.com/themes/trizzy/css/style.css)
12:17:25	83800/83800	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2024%20Aug%202021%2017:14:56%20GMT	https://www.vasterad.com/themes/trizzy/css/grab.png	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/css/grab.png	(from https://www.vasterad.com/themes/trizzy/css/style.css)
12:17:26	83800/83800	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2024%20Aug%202021%2017:14:56%20GMT	https://www.vasterad.com/themes/trizzy/css/grabbing.png	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/css/grabbing.png	(from https://www.vasterad.com/themes/trizzy/css/style.css)
12:17:26	83800/83800	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2024%20Aug%202021%2017:14:56%20GMT	https://www.vasterad.com/themes/trizzy/css/blank.gif	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/css/blank.gif	(from https://www.vasterad.com/themes/trizzy/css/style.css)
12:17:26	83800/83800	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2024%20Aug%202021%2017:14:56%20GMT	https://www.vasterad.com/themes/trizzy/images/preloader.gif	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/preloader.gif	(from https://www.vasterad.com/themes/trizzy/css/style.css)
12:17:26	16233/16233	---M--	200	added ('OK')	image/png	etag:%2256d30c0a-3f69%22	https://www.vasterad.com/themes/trizzy/images/loading.png	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/loading.png	(from https://www.vasterad.com/themes/trizzy/css/style.css)
12:17:27	3156/3156	---M--	200	added ('OK')	image/png	etag:%2256d30c3e-c54%22	https://www.vasterad.com/themes/trizzy/images/switcher.png	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/switcher.png	(from https://www.vasterad.com/themes/trizzy/css/style.css)
12:17:27	16789/16789	---M--	200	added ('OK')	image/png	etag:%2256d30d63-4195%22	https://www.vasterad.com/themes/trizzy/images/bg/squared_metal.png	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/bg/squared_metal.png	(from https://www.vasterad.com/themes/trizzy/css/style.css)
12:17:27	102184/102184	---M--	200	added ('OK')	image/png	etag:%2256d30d62-18f28%22	https://www.vasterad.com/themes/trizzy/images/bg/retina_wood.png	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/bg/retina_wood.png	(from https://www.vasterad.com/themes/trizzy/css/style.css)
12:17:27	11077/11077	---M--	200	added ('OK')	image/png	etag:%2256d30d5d-2b45%22	https://www.vasterad.com/themes/trizzy/images/bg/brushed_alu.png	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/bg/brushed_alu.png	(from https://www.vasterad.com/themes/trizzy/css/style.css)
12:17:27	51777/51777	---M--	200	added ('OK')	image/png	etag:%2256d30d5e-ca41%22	https://www.vasterad.com/themes/trizzy/images/bg/crisp_paper_ruffles.png	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/bg/crisp_paper_ruffles.png	(from https://www.vasterad.com/themes/trizzy/css/style.css)
12:17:28	119069/119069	---M--	200	added ('OK')	image/png	etag:%2256d30d60-1d11d%22	https://www.vasterad.com/themes/trizzy/images/bg/navy_blue.png	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/bg/navy_blue.png	(from https://www.vasterad.com/themes/trizzy/css/style.css)
12:17:28	87444/87444	---M--	200	added ('OK')	image/png	etag:%2256d30d5d-15594%22	https://www.vasterad.com/themes/trizzy/images/bg/bedge_grunge.png	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/bg/bedge_grunge.png	(from https://www.vasterad.com/themes/trizzy/css/style.css)
12:17:28	8802/8802	---M--	200	added ('OK')	image/png	etag:%2256d30d5e-2262%22	https://www.vasterad.com/themes/trizzy/images/bg/diamond_upholstery.png	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/bg/diamond_upholstery.png	(from https://www.vasterad.com/themes/trizzy/css/style.css)
12:17:28	137733/137733	---M--	200	added ('OK')	image/png	etag:%2256d30d63-21a05%22	https://www.vasterad.com/themes/trizzy/images/bg/shattered.png	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/bg/shattered.png	(from https://www.vasterad.com/themes/trizzy/css/style.css)
12:17:29	21906/21906	---M--	200	added ('OK')	image/png	etag:%2256d30d5f-5592%22	https://www.vasterad.com/themes/trizzy/images/bg/light_toast.png	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/bg/light_toast.png	(from https://www.vasterad.com/themes/trizzy/css/style.css)
12:17:29	31739/31739	---M--	200	added ('OK')	image/png	etag:%2256d30d60-7bfb%22	https://www.vasterad.com/themes/trizzy/images/bg/noise_pattern_with_crosslines.png	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/bg/noise_pattern_with_crosslines.png	(from https://www.vasterad.com/themes/trizzy/css/style.css)
12:17:29	222357/222357	---M--	200	added ('OK')	image/png	etag:%2256d30d62-36495%22	https://www.vasterad.com/themes/trizzy/images/bg/purty_wood.png	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/bg/purty_wood.png	(from https://www.vasterad.com/themes/trizzy/css/style.css)
12:17:29	1665/1665	---M--	200	added ('OK')	image/png	etag:%2256d30d64-681%22	https://www.vasterad.com/themes/trizzy/images/bg/subtle_stripes.png	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/bg/subtle_stripes.png	(from https://www.vasterad.com/themes/trizzy/css/style.css)
12:17:30	34794/34794	---M--	200	added ('OK')	image/png	etag:%2256d30d65-87ea%22	https://www.vasterad.com/themes/trizzy/images/bg/textured_stripes.png	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/bg/textured_stripes.png	(from https://www.vasterad.com/themes/trizzy/css/style.css)
12:17:30	171492/171492	---M--	200	added ('OK')	image/png	etag:%2256d30d65-29de4%22	https://www.vasterad.com/themes/trizzy/images/bg/tileable_wood_texture.png	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/bg/tileable_wood_texture.png	(from https://www.vasterad.com/themes/trizzy/css/style.css)
12:17:30	9106/9106	---M--	200	added ('OK')	image/png	etag:%2256d30d64-2392%22	https://www.vasterad.com/themes/trizzy/images/bg/stardust.png	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/bg/stardust.png	(from https://www.vasterad.com/themes/trizzy/css/style.css)
12:17:30	2603/2603	---M--	200	added ('OK')	image/png	etag:%2256d30d65-a2b%22	https://www.vasterad.com/themes/trizzy/images/bg/vichy.png	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/bg/vichy.png	(from https://www.vasterad.com/themes/trizzy/css/style.css)
12:17:31	19059/19059	---MCZ	200	added ('OK')	text/html	etag:W/%226082039d-4a73%22	https://www.vasterad.com/themes/trizzy/checkout-delivery.html	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/checkout-delivery.html	(from https://www.vasterad.com/themes/trizzy/checkout-billing-details.html)
12:17:31	20339/20339	---MCZ	200	added ('OK')	text/html	etag:W/%226082039e-4f73%22	https://www.vasterad.com/themes/trizzy/checkout-payment-order-review.html	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/checkout-payment-order-review.html	(from https://www.vasterad.com/themes/trizzy/checkout-billing-details.html)
12:17:31	269392/269392	---M--	200	added ('OK')	image/jpeg	etag:%2256d30c41-41c50%22	https://www.vasterad.com/themes/trizzy/images/titlebar_bg_01.jpg	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/titlebar_bg_01.jpg	(from https://www.vasterad.com/themes/trizzy/shop-with-sidebar.html)
12:17:32	165549/165549	---M--	200	added ('OK')	image/jpeg	etag:%2256d30c2f-286ad%22	https://www.vasterad.com/themes/trizzy/images/shop_item_07.jpg	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/shop_item_07.jpg	(from https://www.vasterad.com/themes/trizzy/shop-with-sidebar.html)
12:17:32	164344/164344	---M--	200	added ('OK')	image/jpeg	etag:%2256d30c31-281f8%22	https://www.vasterad.com/themes/trizzy/images/shop_item_07_hover.jpg	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/shop_item_07_hover.jpg	(from https://www.vasterad.com/themes/trizzy/shop-with-sidebar.html)
12:17:32	221299/221299	---M--	200	added ('OK')	image/jpeg	etag:%2256d30c31-36073%22	https://www.vasterad.com/themes/trizzy/images/shop_item_08.jpg	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/shop_item_08.jpg	(from https://www.vasterad.com/themes/trizzy/shop-with-sidebar.html)
12:17:32	64433/64433	---M--	200	added ('OK')	image/jpeg	etag:%2256d30c32-fbb1%22	https://www.vasterad.com/themes/trizzy/images/shop_item_08_hover.jpg	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/shop_item_08_hover.jpg	(from https://www.vasterad.com/themes/trizzy/shop-with-sidebar.html)
12:17:32	155866/155866	---M--	200	added ('OK')	image/jpeg	etag:%2256d30c32-260da%22	https://www.vasterad.com/themes/trizzy/images/shop_item_09.jpg	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/shop_item_09.jpg	(from https://www.vasterad.com/themes/trizzy/shop-with-sidebar.html)
12:17:33	123728/123728	---M--	200	added ('OK')	image/jpeg	etag:%2256d30c33-1e350%22	https://www.vasterad.com/themes/trizzy/images/shop_item_09_hover.jpg	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/shop_item_09_hover.jpg	(from https://www.vasterad.com/themes/trizzy/shop-with-sidebar.html)
12:17:33	86826/86826	---M--	200	added ('OK')	image/jpeg	etag:%2256d30c13-1532a%22	https://www.vasterad.com/themes/trizzy/images/product_category_01.jpg	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/product_category_01.jpg	(from https://www.vasterad.com/themes/trizzy/shop-categories-grid.html)
12:17:33	89324/89324	---M--	200	added ('OK')	image/jpeg	etag:%2256d30c13-15cec%22	https://www.vasterad.com/themes/trizzy/images/product_category_02.jpg	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/product_category_02.jpg	(from https://www.vasterad.com/themes/trizzy/shop-categories-grid.html)
12:17:34	90601/90601	---M--	200	added ('OK')	image/jpeg	etag:%2256d30c14-161e9%22	https://www.vasterad.com/themes/trizzy/images/product_category_03.jpg	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/product_category_03.jpg	(from https://www.vasterad.com/themes/trizzy/shop-categories-grid.html)
12:17:34	121564/121564	---M--	200	added ('OK')	image/jpeg	etag:%2256d30c14-1dadc%22	https://www.vasterad.com/themes/trizzy/images/product_category_04.jpg	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/product_category_04.jpg	(from https://www.vasterad.com/themes/trizzy/shop-categories-grid.html)
12:17:34	68156/68156	---M--	200	added ('OK')	image/jpeg	etag:%2256d30c15-10a3c%22	https://www.vasterad.com/themes/trizzy/images/product_category_05.jpg	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/product_category_05.jpg	(from https://www.vasterad.com/themes/trizzy/shop-categories-grid.html)
12:17:34	122177/122177	---M--	200	added ('OK')	image/jpeg	etag:%2256d30c16-1dd41%22	https://www.vasterad.com/themes/trizzy/images/product_category_06.jpg	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/product_category_06.jpg	(from https://www.vasterad.com/themes/trizzy/shop-categories-grid.html)
12:17:35	171751/171751	---M--	200	added ('OK')	image/jpeg	etag:%2256d30c1d-29ee7%22	https://www.vasterad.com/themes/trizzy/images/product_item_04a.jpg	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/product_item_04a.jpg	(from https://www.vasterad.com/themes/trizzy/single-product-page.html)
12:17:35	363324/363324	---M--	200	added ('OK')	image/jpeg	etag:%2256d30c1c-58b3c%22	https://www.vasterad.com/themes/trizzy/images/product_item_04a-big.jpg	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/product_item_04a-big.jpg	(from https://www.vasterad.com/themes/trizzy/single-product-page.html)
12:17:35	316618/316618	---M--	200	added ('OK')	image/jpeg	etag:%2256d30c1e-4d4ca%22	https://www.vasterad.com/themes/trizzy/images/product_item_04b-big.jpg	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/product_item_04b-big.jpg	(from https://www.vasterad.com/themes/trizzy/single-product-page.html)
12:17:35	159863/159863	---M--	200	added ('OK')	image/jpeg	etag:%2256d30c1e-27077%22	https://www.vasterad.com/themes/trizzy/images/product_item_04b.jpg	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/product_item_04b.jpg	(from https://www.vasterad.com/themes/trizzy/single-product-page.html)
12:17:36	363333/363333	---M--	200	added ('OK')	image/jpeg	etag:%2256d30c20-58b45%22	https://www.vasterad.com/themes/trizzy/images/product_item_04c-big.jpg	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/product_item_04c-big.jpg	(from https://www.vasterad.com/themes/trizzy/single-product-page.html)
12:17:36	172727/172727	---M--	200	added ('OK')	image/jpeg	etag:%2256d30c20-2a2b7%22	https://www.vasterad.com/themes/trizzy/images/product_item_04c.jpg	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/product_item_04c.jpg	(from https://www.vasterad.com/themes/trizzy/single-product-page.html)
12:17:36	197407/197407	---M--	200	added ('OK')	image/jpeg	etag:%2256d30c16-3031f%22	https://www.vasterad.com/themes/trizzy/images/product_item_01a.jpg	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/product_item_01a.jpg	(from https://www.vasterad.com/themes/trizzy/variable-product-page.html)
12:17:36	134713/134713	---M--	200	added ('OK')	image/jpeg	etag:%2256d30c18-20e39%22	https://www.vasterad.com/themes/trizzy/images/product_item_02a.jpg	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/product_item_02a.jpg	(from https://www.vasterad.com/themes/trizzy/variable-product-page.html)
12:17:36	171664/171664	---M--	200	added ('OK')	image/jpeg	etag:%2256d30c1a-29e90%22	https://www.vasterad.com/themes/trizzy/images/product_item_03a.jpg	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/product_item_03a.jpg	(from https://www.vasterad.com/themes/trizzy/variable-product-page.html)
12:17:37	197491/197491	---M--	200	added ('OK')	image/jpeg	etag:%2256d30c17-30373%22	https://www.vasterad.com/themes/trizzy/images/product_item_01b.jpg	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/product_item_01b.jpg	(from https://www.vasterad.com/themes/trizzy/variable-product-page.html)
12:17:37	91100/91100	---M--	200	added ('OK')	image/jpeg	etag:%2256d30c19-163dc%22	https://www.vasterad.com/themes/trizzy/images/product_item_02b.jpg	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/product_item_02b.jpg	(from https://www.vasterad.com/themes/trizzy/variable-product-page.html)
12:17:37	178583/178583	---M--	200	added ('OK')	image/jpeg	etag:%2256d30c1b-2b997%22	https://www.vasterad.com/themes/trizzy/images/product_item_03b.jpg	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/product_item_03b.jpg	(from https://www.vasterad.com/themes/trizzy/variable-product-page.html)
12:17:37	199988/199988	---M--	200	added ('OK')	image/jpeg	etag:%2256d30c18-30d34%22	https://www.vasterad.com/themes/trizzy/images/product_item_01c.jpg	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/product_item_01c.jpg	(from https://www.vasterad.com/themes/trizzy/variable-product-page.html)
12:17:38	78254/78254	---M--	200	added ('OK')	image/jpeg	etag:%2256d30c19-131ae%22	https://www.vasterad.com/themes/trizzy/images/product_item_02c.jpg	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/product_item_02c.jpg	(from https://www.vasterad.com/themes/trizzy/variable-product-page.html)
12:17:38	180186/180186	---M--	200	added ('OK')	image/jpeg	etag:%2256d30c1c-2bfda%22	https://www.vasterad.com/themes/trizzy/images/product_item_03c.jpg	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/product_item_03c.jpg	(from https://www.vasterad.com/themes/trizzy/variable-product-page.html)
12:17:38	1302/1302	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://www.gravatar.com/avatar/00000000000000000000000000000000?d=mm&s=70	C:/Mis%20lugares%20Web/prueba/blogs5/www.gravatar.com/avatar/000000000000000000000000000000008f07.png	(from https://www.vasterad.com/themes/trizzy/variable-product-page.html)
12:17:39	5087/5087	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a9dcaf5-13df%22	https://www.vasterad.com/themes/trizzy/scripts/jquery.gmaps.min.js	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/scripts/jquery.gmaps.min.js	(from https://www.vasterad.com/themes/trizzy/contact.html)
12:17:39	377819/377819	---M--	200	added ('OK')	image/jpeg	etag:%2256d30c12-5c3db%22	https://www.vasterad.com/themes/trizzy/images/parallax_03.jpg	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/parallax_03.jpg	(from https://www.vasterad.com/themes/trizzy/about.html)
12:17:39	161404/161404	---M--	200	added ('OK')	image/jpeg	etag:%2256d30c3f-2767c%22	https://www.vasterad.com/themes/trizzy/images/team-02.jpg	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/team-02.jpg	(from https://www.vasterad.com/themes/trizzy/about.html)
12:17:39	177322/177322	---M--	200	added ('OK')	image/jpeg	etag:%2256d30c3f-2b4aa%22	https://www.vasterad.com/themes/trizzy/images/team-01.jpg	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/team-01.jpg	(from https://www.vasterad.com/themes/trizzy/about.html)
12:17:40	194906/194906	---M--	200	added ('OK')	image/jpeg	etag:%2256d30c40-2f95a%22	https://www.vasterad.com/themes/trizzy/images/team-03.jpg	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/team-03.jpg	(from https://www.vasterad.com/themes/trizzy/about.html)
12:17:40	237567/237567	---M--	200	added ('OK')	image/jpeg	etag:%2256d30c27-39fff%22	https://www.vasterad.com/themes/trizzy/images/service.jpg	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/service.jpg	(from https://www.vasterad.com/themes/trizzy/services.html)
12:17:40	8576/8576	---M--	200	added ('OK')	image/png	etag:%2256d30c0a-2180%22	https://www.vasterad.com/themes/trizzy/images/logo-01.png	C:/Mis%20lugares%20Web/prueba/blogs5/www.vasterad.com/themes/trizzy/images/logo-01.png	(from https://www.vasterad.com/themes/trizzy/services.html)
